282.256768,999.774868,4196.871178,0.576890,0.001340
282.356842,999.767191,4196.706341,0.577102,0.001336
282.456917,999.759377,4196.542832,0.577315,0.001332
282.556991,999.751427,4196.380641,0.577527,0.001329
282.657066,999.743341,4196.219754,0.577739,0.001325
282.757140,999.735120,4196.060162,0.577950,0.001321
282.857214,999.726763,4195.901851,0.578161,0.001317
282.957289,999.718271,4195.744811,0.578372,0.001313
283.057363,999.709645,4195.589030,0.578582,0.001309
283.157437,999.700884,4195.434498,0.578792,0.001306
283.257512,999.691990,4195.281202,0.579001,0.001302
283.357586,999.682963,4195.129133,0.579210,0.001298
283.457661,999.673802,4194.978278,0.579419,0.001294
283.557735,999.664509,4194.828628,0.579627,0.001291
283.657809,999.655083,4194.680172,0.579835,0.001287
283.757884,999.645525,4194.532900,0.580043,0.001283
283.857958,999.635836,4194.386800,0.580250,0.001280
283.958032,999.626016,4194.241863,0.580457,0.001276
284.058107,999.616064,4194.098078,0.580663,0.001272
284.158181,999.605982,4193.955435,0.580869,0.001269
284.258256,999.595770,4193.813925,0.581075,0.001265
284.358330,999.585428,4193.673537,0.581280,0.001262
284.458404,999.574956,4193.534262,0.581485,0.001258
284.558479,999.564355,4193.396090,0.581690,0.001255
284.658553,999.553626,4193.259012,0.581894,0.001251
284.758627,999.542767,4193.123017,0.582098,0.001248
284.858702,999.531781,4192.988096,0.582301,0.001244
284.958776,999.520667,4192.854241,0.582504,0.001241
285.058851,999.509425,4192.721442,0.582707,0.001237
285.158925,999.498056,4192.589690,0.582909,0.001234
285.258999,999.486560,4192.458975,0.583111,0.001230
285.359074,999.474938,4192.329290,0.583313,0.001227
285.459148,999.463190,4192.200624,0.583515,0.001224
285.559222,999.451316,4192.072970,0.583715,0.001220
285.659297,999.439316,4191.946319,0.583916,0.001217
285.759371,999.427191,4191.820662,0.584116,0.001213
285.859446,999.414941,4191.695991,0.584316,0.001210
285.959520,999.402566,4191.572297,0.584516,0.001207
286.059594,999.390067,4191.449572,0.584715,0.001203
286.159669,999.377445,4191.327808,0.584914,0.001200
286.259743,999.364698,4191.206997,0.585113,0.001197
286.359817,999.351829,4191.087130,0.585311,0.001194
286.459892,999.338836,4190.968200,0.585509,0.001190
286.559966,999.325721,4190.850199,0.585706,0.001187
286.660041,999.312483,4190.733120,0.585903,0.001184
286.760115,999.299123,4190.616953,0.586100,0.001181
286.860189,999.285641,4190.501692,0.586297,0.001178
286.960264,999.272038,4190.387330,0.586493,0.001174
287.060338,999.258314,4190.273858,0.586689,0.001171
287.160412,999.244468,4190.161269,0.586884,0.001168
287.260487,999.230503,4190.049557,0.587080,0.001165
287.360561,999.216416,4189.938713,0.587274,0.001162
287.460636,999.202210,4189.828731,0.587469,0.001159
287.560710,999.187884,4189.719603,0.587663,0.001156
287.660784,999.173439,4189.611323,0.587857,0.001152
287.760859,999.158875,4189.503883,0.588050,0.001149
287.860933,999.144192,4189.397277,0.588244,0.001146
287.961007,999.129390,4189.291498,0.588436,0.001143
288.061082,999.114470,4189.186539,0.588629,0.001140
288.161156,999.099432,4189.082394,0.588821,0.001137
288.261231,999.084276,4188.979055,0.589013,0.001134
288.361305,999.069003,4188.876517,0.589205,0.001131
288.461379,999.053613,4188.774772,0.589396,0.001128
288.561454,999.038106,4188.673816,0.589587,0.001125
288.661528,999.022482,4188.573640,0.589777,0.001122
288.761602,999.006742,4188.474239,0.589968,0.001119
288.861677,998.990887,4188.375608,0.590158,0.001116
288.961751,998.974915,4188.277738,0.590347,0.001114
289.061826,998.958828,4188.180626,0.590537,0.001111
289.161900,998.942625,4188.084264,0.590726,0.001108
289.261974,998.926308,4187.988646,0.590914,0.001105
289.362049,998.909876,4187.893768,0.591103,0.001102
289.462123,998.893330,4187.799622,0.591291,0.001099
289.562197,998.876669,4187.706204,0.591478,0.001096
289.662272,998.859895,4187.613507,0.591666,0.001093
289.762346,998.843007,4187.521526,0.591853,0.001091
289.862421,998.826006,4187.430255,0.592040,0.001088
289.962495,998.808891,4187.339690,0.592226,0.001085
290.062569,998.791664,4187.249823,0.592413,0.001082
290.162644,998.774324,4187.160651,0.592598,0.001079
290.262718,998.756872,4187.072167,0.592784,0.001077
290.362792,998.739308,4186.984367,0.592969,0.001074
290.462867,998.721632,4186.897245,0.593154,0.001071
290.562941,998.703845,4186.810796,0.593339,0.001068
290.663016,998.685946,4186.725015,0.593523,0.001066
290.763090,998.667936,4186.639896,0.593708,0.001063
290.863164,998.649816,4186.555436,0.593891,0.001060
290.963239,998.631585,4186.471628,0.594075,0.001058
291.063313,998.613243,4186.388468,0.594258,0.001055
291.163387,998.594792,4186.305951,0.594441,0.001052
291.263462,998.576231,4186.224073,0.594623,0.001050
291.363536,998.557560,4186.142828,0.594806,0.001047
291.463611,998.538780,4186.062212,0.594988,0.001044
291.563685,998.519891,4185.982220,0.595169,0.001042
291.663759,998.500893,4185.902848,0.595351,0.001039
291.763834,998.481786,4185.824091,0.595532,0.001037
291.863908,998.462571,4185.745944,0.595713,0.001034
291.963982,998.443248,4185.668404,0.595893,0.001031
292.064057,998.423817,4185.591465,0.596074,0.001029
292.164131,998.404279,4185.515123,0.596254,0.001026
292.264206,998.384633,4185.439375,0.596433,0.001024
292.364280,998.364880,4185.364215,0.596613,0.001021
292.464354,998.345019,4185.289640,0.596792,0.001019
292.564429,998.325053,4185.215646,0.596970,0.001016
292.664503,998.304979,4185.142227,0.597149,0.001014
292.764577,998.284800,4185.069381,0.597327,0.001011
292.864652,998.264514,4184.997102,0.597505,0.001009
292.964726,998.244123,4184.925388,0.597683,0.001006
293.064801,998.223626,4184.854234,0.597860,0.001004
293.164875,998.203024,4184.783636,0.598037,0.001001
293.264949,998.182316,4184.713591,0.598214,0.000999
293.365024,998.161504,4184.644094,0.598391,0.000996
293.465098,998.140587,4184.575142,0.598567,0.000994
293.565172,998.119565,4184.506730,0.598743,0.000991
293.665247,998.098439,4184.438856,0.598919,0.000989
293.765321,998.077210,4184.371516,0.599094,0.000987
293.865395,998.055876,4184.304706,0.599269,0.000984
293.965470,998.034439,4184.238422,0.599444,0.000982
294.065544,998.012898,4184.172660,0.599619,0.000980
294.165619,997.991255,4184.107418,0.599793,0.000977
294.265693,997.969508,4184.042692,0.599967,0.000975
294.365767,997.947659,4183.978479,0.600141,0.000972
294.465842,997.925707,4183.914774,0.600314,0.000970
294.565916,997.903653,4183.851575,0.600487,0.000968
294.665990,997.881496,4183.788878,0.600660,0.000965
294.766065,997.859238,4183.726680,0.600833,0.000963
294.866139,997.836878,4183.664978,0.601005,0.000961
294.966214,997.814417,4183.603769,0.601178,0.000959
295.066288,997.791854,4183.543048,0.601349,0.000956
295.166362,997.769191,4183.482814,0.601521,0.000954
295.266437,997.746426,4183.423063,0.601692,0.000952
295.366511,997.723561,4183.363792,0.601863,0.000950
295.466585,997.700595,4183.304998,0.602034,0.000947
295.566660,997.677529,4183.246678,0.602205,0.000945
295.666734,997.654363,4183.188829,0.602375,0.000943
295.766809,997.631097,4183.131447,0.602545,0.000941
295.866883,997.607732,4183.074531,0.602715,0.000938
295.966957,997.584267,4183.018077,0.602884,0.000936
296.067032,997.560703,4182.962082,0.603053,0.000934
296.167106,997.537040,4182.906544,0.603222,0.000932
296.267180,997.513277,4182.851459,0.603391,0.000930
296.367255,997.489417,4182.796825,0.603559,0.000927
296.467329,997.465457,4182.742639,0.603728,0.000925
296.567404,997.441400,4182.688899,0.603895,0.000923
296.667478,997.417244,4182.635602,0.604063,0.000921
296.767552,997.392991,4182.582744,0.604231,0.000919
296.867627,997.368639,4182.530324,0.604398,0.000917
296.967701,997.344191,4182.478340,0.604564,0.000915
297.067775,997.319645,4182.426787,0.604731,0.000912
297.167850,997.295001,4182.375664,0.604897,0.000910
297.267924,997.270261,4182.324969,0.605064,0.000908
297.367999,997.245424,4182.274698,0.605229,0.000906
297.468073,997.220491,4182.224850,0.605395,0.000904
297.568147,997.195461,4182.175422,0.605560,0.000902
297.668222,997.170335,4182.126411,0.605725,0.000900
297.768296,997.145113,4182.077816,0.605890,0.000898
297.868370,997.119795,4182.029633,0.606055,0.000896
297.968445,997.094381,4181.981861,0.606219,0.000894
298.068519,997.068872,4181.934497,0.606383,0.000892
298.168594,997.043268,4181.887539,0.606547,0.000890
298.268668,997.017568,4181.840985,0.606711,0.000888
298.368742,996.991774,4181.794833,0.606874,0.000886
298.468817,996.965884,4181.749079,0.607037,0.000884
298.568891,996.939900,4181.703723,0.607200,0.000882
298.668965,996.913822,4181.658762,0.607362,0.000880
298.769040,996.887650,4181.614194,0.607525,0.000878
298.869114,996.861383,4181.570016,0.607687,0.000876
298.969189,996.835023,4181.526227,0.607849,0.000874
299.069263,996.808569,4181.482825,0.608010,0.000872
299.169337,996.782021,4181.439807,0.608172,0.000870
299.269412,996.755380,4181.397172,0.608333,0.000868
299.369486,996.728646,4181.354918,0.608493,0.000866
299.469560,996.701819,4181.313042,0.608654,0.000864
299.569635,996.674899,4181.271543,0.608814,0.000862
299.669709,996.647886,4181.230419,0.608975,0.000860
299.769784,996.620781,4181.189668,0.609134,0.000858
299.869858,996.593583,4181.149288,0.609294,0.000856
299.969932,996.566293,4181.109276,0.609453,0.000854
300.070007,996.538912,4181.069633,0.609613,0.000852
300.170081,996.511438,4181.030354,0.609772,0.000851
300.270155,996.483873,4180.991440,0.609930,0.000849
300.370230,996.456216,4180.952887,0.610089,0.000847
300.470304,996.428468,4180.914695,0.610247,0.000845
300.570379,996.400629,4180.876861,0.610405,0.000843
300.670453,996.372698,4180.839383,0.610562,0.000841
300.770527,996.344677,4180.802261,0.610720,0.000839
300.870602,996.316565,4180.765492,0.610877,0.000837
300.970676,996.288363,4180.729075,0.611034,0.000836
301.070750,996.260070,4180.693008,0.611191,0.000834
301.170825,996.231687,4180.657289,0.611347,0.000832
301.270899,996.203214,4180.621917,0.611504,0.000830
301.370974,996.174651,4180.586891,0.611660,0.000828
301.471048,996.145998,4180.552208,0.611816,0.000827
301.571122,996.117256,4180.517867,0.611971,0.000825
301.671197,996.088424,4180.483866,0.612127,0.000823
301.771271,996.059504,4180.450205,0.612282,0.000821
301.871345,996.030494,4180.416882,0.612437,0.000819
301.971420,996.001395,4180.383894,0.612591,0.000818
302.071494,995.972207,4180.351241,0.612746,0.000816
302.171569,995.942930,4180.318921,0.612900,0.000814
302.271643,995.913565,4180.286933,0.613054,0.000812
302.371717,995.884112,4180.255276,0.613208,0.000811
302.471792,995.854571,4180.223947,0.613361,0.000809
302.571866,995.824941,4180.192946,0.613514,0.000807
302.671940,995.795224,4180.162271,0.613667,0.000805
302.772015,995.765418,4180.131921,0.613820,0.000804
302.872089,995.735526,4180.101894,0.613973,0.000802
302.972164,995.705546,4180.072189,0.614125,0.000800
303.072238,995.675478,4180.042806,0.614277,0.000799
303.172312,995.645324,4180.013742,0.614429,0.000797
303.272387,995.615082,4179.984996,0.614581,0.000795
303.372461,995.584753,4179.956567,0.614732,0.000793
303.472535,995.554338,4179.928454,0.614884,0.000792
303.572610,995.523837,4179.900655,0.615035,0.000790
303.672684,995.493248,4179.873170,0.615185,0.000788
303.772759,995.462574,4179.845997,0.615336,0.000787
303.872833,995.431814,4179.819135,0.615486,0.000785
303.972907,995.400967,4179.792582,0.615636,0.000783
304.072982,995.370035,4179.766338,0.615786,0.000782
304.173056,995.339017,4179.740402,0.615936,0.000780
304.273130,995.307913,4179.714771,0.616085,0.000779
304.373205,995.276724,4179.689446,0.616235,0.000777
304.473279,995.245450,4179.664425,0.616384,0.000775
304.573354,995.214090,4179.639707,0.616532,0.000774
304.673428,995.182646,4179.615291,0.616681,0.000772
304.773502,995.151117,4179.591175,0.616829,0.000770
304.873577,995.119503,4179.567359,0.616977,0.000769
304.973651,995.087804,4179.543842,0.617125,0.000767
305.073725,995.056021,4179.520622,0.617273,0.000766
305.173800,995.024154,4179.497699,0.617420,0.000764
305.273874,994.992202,4179.475072,0.617568,0.000762
305.373949,994.960167,4179.452739,0.617715,0.000761
305.474023,994.928047,4179.430699,0.617861,0.000759
305.574097,994.895844,4179.408953,0.618008,0.000758
305.674172,994.863557,4179.387498,0.618154,0.000756
305.774246,994.831187,4179.366333,0.618300,0.000755
305.874320,994.798733,4179.345458,0.618446,0.000753
305.974395,994.766197,4179.324872,0.618592,0.000752
306.074469,994.733577,4179.304574,0.618737,0.000750
306.174544,994.700874,4179.284563,0.618883,0.000748
306.274618,994.668088,4179.264837,0.619028,0.000747
306.374692,994.635219,4179.245397,0.619173,0.000745
306.474767,994.602268,4179.226241,0.619317,0.000744
306.574841,994.569235,4179.207369,0.619462,0.000742
306.674915,994.536119,4179.188779,0.619606,0.000741
306.774990,994.502921,4179.170470,0.619750,0.000739
306.875064,994.469641,4179.152443,0.619894,0.000738
306.975139,994.436279,4179.134695,0.620037,0.000736
307.075213,994.402836,4179.117227,0.620181,0.000735
307.175287,994.369310,4179.100037,0.620324,0.000733
307.275362,994.335703,4179.083124,0.620467,0.000732
307.375436,994.302015,4179.066488,0.620609,0.000730
307.475510,994.268245,4179.050128,0.620752,0.000729
307.575585,994.234395,4179.034043,0.620894,0.000727
307.675659,994.200463,4179.018233,0.621036,0.000726
307.775734,994.166450,4179.002696,0.621178,0.000725
307.875808,994.132357,4178.987433,0.621320,0.000723
307.975882,994.098182,4178.972441,0.621461,0.000722
308.075957,994.063928,4178.957721,0.621602,0.000720
308.176031,994.029592,4178.943271,0.621743,0.000719
308.276105,993.995177,4178.929091,0.621884,0.000717
308.376180,993.960681,4178.915181,0.622025,0.000716
308.476254,993.926106,4178.901539,0.622165,0.000714
308.576329,993.891450,4178.888165,0.622305,0.000713
308.676403,993.856715,4178.875059,0.622445,0.000712
308.776477,993.821900,4178.862218,0.622585,0.000710
308.876552,993.787005,4178.849644,0.622725,0.000709
308.976626,993.752031,4178.837335,0.622864,0.000707
309.076700,993.716977,4178.825290,0.623003,0.000706
309.176775,993.681845,4178.813509,0.623142,0.000705
309.276849,993.646633,4178.801992,0.623281,0.000703
309.376924,993.611342,4178.790737,0.623419,0.000702
309.476998,993.575972,4178.779744,0.623558,0.000700
309.577072,993.540524,4178.769013,0.623696,0.000699
309.677147,993.504997,4178.758542,0.623834,0.000698
309.777221,993.469391,4178.748331,0.623971,0.000696
309.877295,993.433708,4178.738380,0.624109,0.000695
309.977370,993.397945,4178.728688,0.624246,0.000694
310.077444,993.362105,4178.719255,0.624383,0.000692
310.177519,993.326187,4178.710079,0.624520,0.000691
310.277593,993.290190,4178.701161,0.624657,0.000690
310.377667,993.254116,4178.692499,0.624794,0.000688
310.477742,993.217964,4178.684093,0.624930,0.000687
310.577816,993.181735,4178.675943,0.625066,0.000686
310.677890,993.145428,4178.668048,0.625202,0.000684
310.777965,993.109043,4178.660408,0.625337,0.000683
310.878039,993.072582,4178.653022,0.625473,0.000682
310.978114,993.036043,4178.645889,0.625608,0.000680
311.078188,992.999427,4178.639009,0.625743,0.000679
311.178262,992.962734,4178.632382,0.625878,0.000678
311.278337,992.925965,4178.626006,0.626013,0.000676
311.378411,992.889119,4178.619882,0.626147,0.000675
311.478485,992.852196,4178.614009,0.626282,0.000674
311.578560,992.815196,4178.608387,0.626416,0.000672
311.678634,992.778121,4178.603014,0.626550,0.000671
311.778709,992.740969,4178.597892,0.626683,0.000670
311.878783,992.703741,4178.593018,0.626817,0.000669
311.978857,992.666436,4178.588393,0.626950,0.000667
312.078932,992.629056,4178.584015,0.627083,0.000666
312.179006,992.591600,4178.579886,0.627216,0.000665
312.279080,992.554068,4178.576004,0.627349,0.000664
312.379155,992.516461,4178.572369,0.627481,0.000662
312.479229,992.478778,4178.568980,0.627614,0.000661
312.579304,992.441020,4178.565837,0.627746,0.000660
312.679378,992.403186,4178.562939,0.627878,0.000659
312.779452,992.365277,4178.560287,0.628009,0.000657
312.879527,992.327293,4178.557879,0.628141,0.000656
312.979601,992.289234,4178.555716,0.628272,0.000655
313.079675,992.251100,4178.553796,0.628403,0.000654
313.179750,992.212892,4178.552120,0.628534,0.000652
313.279824,992.174608,4178.550687,0.628665,0.000651
313.379898,992.136250,4178.549497,0.628795,0.000650
313.479973,992.097818,4178.548549,0.628926,0.000649
313.580047,992.059311,4178.547843,0.629056,0.000647
313.680122,992.020730,4178.547378,0.629186,0.000646
313.780196,991.982075,4178.547154,0.629316,0.000645
313.880270,991.943345,4178.547172,0.629445,0.000644
313.980345,991.904542,4178.547429,0.629575,0.000643
314.080419,991.865665,4178.547927,0.629704,0.000641
314.180493,991.826714,4178.548665,0.629833,0.000640
314.280568,991.787689,4178.549642,0.629962,0.000639
314.380642,991.748591,4178.550857,0.630090,0.000638
314.480717,991.709419,4178.552312,0.630219,0.000637
314.580791,991.670174,4178.554005,0.630347,0.000636
314.680865,991.630856,4178.555936,0.630475,0.000634
314.780940,991.591464,4178.558104,0.630603,0.000633
314.881014,991.551999,4178.560510,0.630730,0.000632
314.981088,991.512462,4178.563152,0.630858,0.000631
315.081163,991.472851,4178.566032,0.630985,0.000630
315.181237,991.433168,4178.569148,0.631112,0.000629
315.281312,991.393412,4178.572500,0.631239,0.000627
315.381386,991.353583,4178.576087,0.631366,0.000626
315.481460,991.313682,4178.579910,0.631492,0.000625
315.581535,991.273708,4178.583968,0.631618,0.000624
315.681609,991.233662,4178.588261,0.631745,0.000623
315.781683,991.193544,4178.592789,0.631870,0.000622
315.881758,991.153354,4178.597551,0.631996,0.000621
315.981832,991.113092,4178.602546,0.632122,0.000619
316.081907,991.072757,4178.607776,0.632247,0.000618
316.181981,991.032351,4178.613239,0.632372,0.000617
316.282055,990.991873,4178.618935,0.632497,0.000616
316.382130,990.951324,4178.624863,0.632622,0.000615
316.482204,990.910703,4178.631025,0.632747,0.000614
316.582278,990.870010,4178.637418,0.632871,0.000613
316.682353,990.829246,4178.644044,0.632995,0.000612
316.782427,990.788411,4178.650902,0.633119,0.000611
316.882502,990.747505,4178.657991,0.633243,0.000609
316.982576,990.706527,4178.665311,0.633367,0.000608
317.082650,990.665479,4178.672862,0.633490,0.000607
317.182725,990.624359,4178.680644,0.633614,0.000606
317.282799,990.583169,4178.688657,0.633737,0.000605
317.382873,990.541908,4178.696900,0.633860,0.000604
317.482948,990.500576,4178.705372,0.633983,0.000603
317.583022,990.459174,4178.714075,0.634105,0.000602
317.683097,990.417701,4178.723007,0.634227,0.000601
317.783171,990.376158,4178.732169,0.634350,0.000600
317.883245,990.334544,4178.741559,0.634472,0.000599
317.983320,990.292861,4178.751179,0.634593,0.000598
318.083394,990.251107,4178.761027,0.634715,0.000596
318.183468,990.209283,4178.771103,0.634837,0.000595
318.283543,990.167389,4178.781408,0.634958,0.000594
318.383617,990.125426,4178.791941,0.635079,0.000593
318.483692,990.083393,4178.802701,0.635200,0.000592
318.583766,990.041289,4178.813689,0.635320,0.000591
318.683840,989.999117,4178.824905,0.635441,0.000590
318.783915,989.956875,4178.836347,0.635561,0.000589
318.883989,989.914563,4178.848017,0.635682,0.000588
318.984063,989.872182,4178.859913,0.635801,0.000587
319.084138,989.829732,4178.872036,0.635921,0.000586
319.184212,989.787213,4178.884385,0.636041,0.000585
319.284287,989.744624,4178.896960,0.636160,0.000584
319.384361,989.701967,4178.909761,0.636280,0.000583
319.484435,989.659240,4178.922788,0.636399,0.000582
319.584510,989.616445,4178.936041,0.636518,0.000581
319.684584,989.573581,4178.949518,0.636636,0.000580
319.784658,989.530649,4178.963221,0.636755,0.000579
319.884733,989.487647,4178.977149,0.636873,0.000578
319.984807,989.444578,4178.991302,0.636991,0.000577
320.084882,989.401440,4179.005680,0.637109,0.000576
320.184956,989.358233,4179.020282,0.637227,0.000575
320.285030,989.314958,4179.035108,0.637345,0.000574
320.385105,989.271616,4179.050159,0.637462,0.000573
320.485179,989.228205,4179.065433,0.637579,0.000572
320.585253,989.184726,4179.080931,0.637696,0.000571
320.685328,989.141179,4179.096653,0.637813,0.000570
320.785402,989.097564,4179.112599,0.637930,0.000569
320.885477,989.053882,4179.128767,0.638047,0.000568
320.985551,989.010132,4179.145159,0.638163,0.000567
321.085625,988.966314,4179.161774,0.638279,0.000566
321.185700,988.922429,4179.178611,0.638395,0.000565
321.285774,988.878476,4179.195672,0.638511,0.000564
321.385848,988.834456,4179.212954,0.638627,0.000563
321.485923,988.790369,4179.230460,0.638742,0.000562
321.585997,988.746214,4179.248187,0.638857,0.000561
321.686072,988.701992,4179.266136,0.638972,0.000560
321.786146,988.657704,4179.284308,0.639087,0.000559
321.886220,988.613348,4179.302701,0.639202,0.000558
321.986295,988.568925,4179.321316,0.639317,0.000557
322.086369,988.524436,4179.340152,0.639431,0.000556
322.186443,988.479880,4179.359210,0.639545,0.000555
322.286518,988.435257,4179.378488,0.639659,0.000555
322.386592,988.390568,4179.397988,0.639773,0.000554
322.486667,988.345812,4179.417709,0.639887,0.000553
322.586741,988.300990,4179.437651,0.640000,0.000552
322.686815,988.256101,4179.457813,0.640114,0.000551
322.786890,988.211146,4179.478196,0.640227,0.000550
322.886964,988.166125,4179.498799,0.640340,0.000549
322.987038,988.121038,4179.519623,0.640453,0.000548
323.087113,988.075885,4179.540666,0.640565,0.000547
323.187187,988.030666,4179.561930,0.640678,0.000546
323.287262,987.985381,4179.583414,0.640790,0.000545
323.387336,987.940030,4179.605117,0.640902,0.000544
323.487410,987.894613,4179.627040,0.641014,0.000543
323.587485,987.849131,4179.649183,0.641126,0.000543
323.687559,987.803583,4179.671545,0.641237,0.000542
323.787633,987.757970,4179.694126,0.641349,0.000541
323.887708,987.712291,4179.716927,0.641460,0.000540
323.987782,987.666547,4179.739946,0.641571,0.000539
324.087857,987.620737,4179.763185,0.641682,0.000538
324.187931,987.574863,4179.786642,0.641793,0.000537
324.288005,987.528923,4179.810318,0.641903,0.000536
324.388080,987.482918,4179.834213,0.642014,0.000535
324.488154,987.436848,4179.858326,0.642124,0.000534
324.588228,987.390713,4179.882658,0.642234,0.000534
324.688303,987.344513,4179.907208,0.642344,0.000533
324.788377,987.298249,4179.931976,0.642453,0.000532
324.888452,987.251919,4179.956963,0.642563,0.000531
324.988526,987.205526,4179.982167,0.642672,0.000530
325.088600,987.159067,4180.007589,0.642781,0.000529
325.188675,987.112544,4180.033229,0.642890,0.000528
325.288749,987.065957,4180.059087,0.642999,0.000527
325.388823,987.019305,4180.085162,0.643108,0.000527
325.488898,986.972589,4180.111454,0.643216,0.000526
325.588972,986.925809,4180.137964,0.643324,0.000525
325.689047,986.878964,4180.164692,0.643432,0.000524
325.789121,986.832056,4180.191636,0.643540,0.000523
325.889195,986.785083,4180.218798,0.643648,0.000522
325.989270,986.738047,4180.246177,0.643756,0.000521
326.089344,986.690946,4180.273772,0.643863,0.000521
326.189418,986.643782,4180.301585,0.643970,0.000520
326.289493,986.596554,4180.329614,0.644078,0.000519
326.389567,986.549263,4180.357860,0.644184,0.000518
326.489642,986.501908,4180.386322,0.644291,0.000517
326.589716,986.454489,4180.415001,0.644398,0.000516
326.689790,986.407007,4180.443896,0.644504,0.000516
326.789865,986.359461,4180.473007,0.644610,0.000515
326.889939,986.311853,4180.502335,0.644716,0.000514
